25.3,3.5,13.0,1.1,47.4,791.8,1871.9;0.837,0.690,0.415,0.184,0.072,0.195,0.915;nan,nan;nan,nan;0
25.9,1.2,27.7,3.1,312.2,1761.2,1253.7;0.857,0.237,0.920,0.522,0.769,0.841,0.502;nan,nan;nan,nan;0
1.4,3.6,4.0,2.2,169.1,895.0,1080.8;0.015,0.724,0.102,0.365,0.392,0.263,0.387;-0.343,-0.579;-0.179,-0.687;1
9.6,2.0,22.7,5.0,113.7,856.3,1921.5;0.297,0.396,0.748,0.830,0.247,0.238,0.948;nan,nan;nan,nan;0
17.9,4.4,9.8,0.3,256.9,1487.9,600.5;0.581,0.877,0.305,0.050,0.623,0.659,0.067;nan,nan;nan,nan;0
20.2,1.3,6.5,1.4,275.1,1890.6,1741.4;0.663,0.267,0.189,0.237,0.671,0.927,0.828;nan,nan;nan,nan;0
13.9,3.8,23.0,5.4,37.0,1209.1,783.5;0.443,0.756,0.757,0.892,0.045,0.473,0.189;nan,nan;nan,nan;0
8.1,0.6,12.4,2.6,139.0,538.9,1448.7;0.245,0.116,0.392,0.428,0.313,0.026,0.632;nan,nan;nan,nan;0
27.1,3.0,18.0,4.3,377.1,1361.1,888.8;0.899,0.596,0.585,0.709,0.940,0.574,0.259;nan,nan;nan,nan;0
28.9,2.3,14.8,6.0,188.9,1613.6,1671.8;0.961,0.452,0.475,0.993,0.444,0.742,0.781;nan,nan;nan,nan;0
6.3,4.8,16.4,0.9,330.9,748.2,712.4;0.182,0.962,0.532,0.151,0.818,0.165,0.142;nan,nan;nan,nan;0
12.0,0.8,6.2,4.1,225.2,1003.9,1565.1;0.381,0.166,0.178,0.687,0.540,0.336,0.710;nan,nan;nan,nan;0
22.1,3.4,25.9,2.8,83.2,1634.7,1006.7;0.726,0.686,0.860,0.465,0.166,0.756,0.338;nan,nan;nan,nan;0
16.0,0.2,19.4,1.7,65.7,1275.7,1370.1;0.518,0.045,0.635,0.277,0.120,0.517,0.580;nan,nan;nan,nan;0
11.4,2.8,10.5,3.7,302.7,595.0,1198.7;0.360,0.558,0.328,0.625,0.744,0.063,0.466;nan,nan;nan,nan;0
3.2,1.6,28.9,0.5,360.3,1153.7,1851.9;0.077,0.322,0.962,0.089,0.895,0.436,0.901;nan,nan;nan,nan;0
24.0,4.2,1.9,4.8,123.2,1975.3,529.4;0.795,0.841,0.030,0.805,0.272,0.984,0.020;nan,nan;nan,nan;0
24.4,0.1,8.9,4.1,259.0,1651.3,1940.9;0.807,0.024,0.273,0.691,0.629,0.768,0.961;nan,nan;nan,nan;0
3.5,2.6,21.4,2.5,20.4,969.8,630.8;0.087,0.515,0.704,0.414,0.001,0.313,0.087;nan,nan;nan,nan;0
11.2,1.9,3.0,5.3,155.1,778.5,1295.8;0.351,0.375,0.070,0.878,0.356,0.186,0.531;nan,nan;nan,nan;0
15.6,4.3,26.4,1.3,393.6,1600.8,1088.5;0.505,0.852,0.876,0.219,0.983,0.734,0.392;nan,nan;nan,nan;0
22.3,2.5,18.9,0.2,328.7,1988.8,1476.1;0.735,0.495,0.617,0.032,0.812,0.993,0.651;nan,nan;nan,nan;0
12.4,4.9,13.6,4.9,185.2,1122.6,905.3;0.393,0.981,0.436,0.816,0.435,0.415,0.270;nan,nan;nan,nan;0
5.9,0.8,23.9,2.1,97.2,628.3,1746.2;0.169,0.153,0.790,0.351,0.203,0.086,0.831;nan,nan;nan,nan;0
28.6,3.2,7.8,3.0,240.7,1259.9,822.6;0.953,0.637,0.233,0.504,0.581,0.507,0.215;nan,nan;nan,nan;0
26.8,1.4,25.5,4.8,52.5,1515.4,1547.2;0.890,0.286,0.843,0.792,0.086,0.677,0.698;nan,nan;nan,nan;0
7.7,4.0,5.3,0.4,289.2,834.6,974.8;0.232,0.800,0.149,0.072,0.708,0.223,0.317;nan,nan;nan,nan;0
14.2,0.3,15.9,3.6,373.5,914.4,1628.2;0.455,0.066,0.515,0.607,0.930,0.276,0.752;nan,nan;nan,nan;0
20.5,2.9,14.0,1.6,136.8,1735.9,706.2;0.673,0.583,0.447,0.264,0.307,0.824,0.137;nan,nan;nan,nan;0
17.5,1.0,2.4,2.7,202.4,1385.6,1822.9;0.568,0.195,0.047,0.452,0.480,0.590,0.882;nan,nan;nan,nan;0
9.4,3.5,29.7,4.0,344.1,520.2,514.4;0.289,0.704,0.991,0.670,0.853,0.013,0.010;nan,nan;nan,nan;0
1.7,2.0,11.0,0.8,211.6,1231.5,1366.9;0.024,0.406,0.345,0.134,0.504,0.488,0.578;nan,nan;nan,nan;0
26.2,4.6,20.2,5.9,70.0,1862.3,1158.0;0.869,0.929,0.663,0.979,0.132,0.908,0.439;nan,nan;nan,nan;0
25.0,1.9,5.6,1.9,386.8,584.6,657.0;0.827,0.382,0.157,0.313,0.965,0.056,0.105;nan,nan;nan,nan;0
2.3,4.5,25.7,3.2,150.1,1403.2,1961.6;0.044,0.891,0.851,0.535,0.342,0.602,0.974;nan,nan;nan,nan;0
1.2,3.2,20.6,5.4,347.5,961.2,570.3;0.007,0.635,0.675,0.896,0.862,0.307,0.047;nan,nan;nan,nan;0
1.2,3.8,8.1,5.6,214.8,1230.5,612.9;0.006,0.760,0.245,0.925,0.513,0.487,0.075;nan,nan;nan,nan;0
1.2,0.4,2.5,4.7,292.5,689.5,582.4;0.008,0.079,0.053,0.789,0.717,0.126,0.055;-0.271,-0.663;-0.190,-0.829;1
1.2,3.0,29.0,1.9,54.0,787.4,566.2;0.006,0.599,0.967,0.324,0.089,0.192,0.044;nan,nan;nan,nan;0
1.2,4.5,23.5,0.2,102.4,1836.7,636.8;0.007,0.893,0.775,0.038,0.217,0.891,0.091;nan,nan;nan,nan;0
2.0,0.4,1.6,4.4,170.6,1706.6,688.4;0.036,0.075,0.020,0.738,0.396,0.804,0.126;-0.212,-0.711;-0.132,-0.839;1
1.4,0.3,5.9,4.7,38.6,1946.0,534.2;0.013,0.058,0.169,0.791,0.049,0.964,0.023;nan,nan;nan,nan;0
2.6,0.4,2.6,4.9,278.5,1917.2,1387.5;0.056,0.072,0.055,0.821,0.680,0.945,0.592;-0.220,-0.689;-0.143,-0.810;1
3.0,0.1,4.1,4.6,185.8,1604.6,639.3;0.069,0.015,0.106,0.760,0.436,0.736,0.093;-0.226,-0.658;-0.130,-0.761;1
1.5,0.8,7.6,5.1,215.1,1107.3,1065.5;0.016,0.151,0.226,0.846,0.513,0.405,0.377;-0.316,-0.553;-0.179,-0.716;1
1.8,0.2,30.0,4.1,292.6,500.0,1063.0;0.027,0.036,1.000,0.686,0.717,0.000,0.375;nan,nan;nan,nan;0
6.3,0.0,7.9,5.4,201.4,2000.0,645.4;0.183,0.000,0.238,0.907,0.477,1.000,0.097;nan,nan;nan,nan;0
3.4,0.0,5.8,5.0,391.2,2000.0,1247.0;0.083,0.000,0.164,0.826,0.977,1.000,0.498;-0.244,-0.637;-0.150,-0.738;1
2.1,0.0,10.2,3.1,311.9,2000.0,626.9;0.038,0.000,0.318,0.509,0.768,1.000,0.085;-0.326,-0.515;-0.173,-0.621;1
1.2,0.0,12.2,4.6,226.5,2000.0,1603.3;0.006,0.000,0.387,0.764,0.544,1.000,0.736;nan,nan;nan,nan;0
1.9,3.4,8.6,2.3,279.2,1599.6,633.1;0.032,0.682,0.261,0.391,0.682,0.733,0.089;-0.351,-0.516;-0.186,-0.616;1
3.5,5.0,1.0,3.4,240.8,1423.1,1008.1;0.085,1.000,0.000,0.573,0.581,0.615,0.339;-0.202,-0.760;-0.134,-0.879;1
3.2,5.0,11.7,3.1,278.9,1069.0,1045.6;0.075,0.994,0.367,0.516,0.681,0.379,0.364;-0.321,-0.536;-0.157,-0.624;1
2.8,0.0,7.9,5.4,242.9,1634.7,846.7;0.063,0.000,0.238,0.907,0.587,0.756,0.231;-0.271,-0.594;-0.148,-0.713;1
1.3,1.6,6.5,4.5,311.2,1662.0,588.5;0.011,0.329,0.188,0.749,0.766,0.775,0.059;-0.328,-0.560;-0.207,-0.718;1
2.8,4.9,11.5,6.0,331.4,992.1,1061.6;0.064,0.971,0.363,1.000,0.819,0.328,0.374;-0.324,-0.550;-0.172,-0.677;1
2.7,4.4,17.4,0.1,276.7,573.4,1078.7;0.059,0.879,0.566,0.021,0.675,0.049,0.386;nan,nan;nan,nan;0
1.9,2.1,12.9,5.8,316.3,653.1,1162.0;0.032,0.426,0.411,0.964,0.780,0.102,0.441;-0.349,-0.507;-0.189,-0.662;1
2.9,4.7,6.3,6.0,311.4,1698.8,1525.8;0.067,0.933,0.184,1.000,0.767,0.799,0.684;-0.275,-0.622;-0.159,-0.745;1
4.4,0.9,11.5,0.0,381.5,1273.4,1169.1;0.118,0.189,0.363,0.003,0.951,0.516,0.446;nan,nan;nan,nan;0
2.3,0.5,18.3,3.0,317.0,1229.6,1447.5;0.044,0.109,0.595,0.493,0.782,0.486,0.632;-0.376,-0.441;-0.177,-0.555;1
3.1,4.6,24.2,6.0,274.0,1723.7,1378.2;0.073,0.921,0.800,1.000,0.669,0.816,0.585;-0.388,-0.461;-0.168,-0.592;1
2.6,2.3,22.3,4.3,304.6,1933.3,1201.7;0.055,0.454,0.734,0.722,0.749,0.956,0.468;nan,nan;nan,nan;0
2.5,3.6,15.0,2.3,327.6,1265.0,1227.9;0.052,0.710,0.481,0.380,0.810,0.510,0.485;-0.367,-0.468;-0.185,-0.563;1
2.6,2.7,6.4,0.8,331.4,1378.5,1387.1;0.056,0.547,0.185,0.128,0.819,0.586,0.591;-0.295,-0.581;-0.166,-0.632;1
3.2,0.0,8.8,1.1,337.0,924.4,1696.3;0.075,0.000,0.268,0.192,0.834,0.283,0.798;-0.295,-0.562;-0.153,-0.616;1
4.0,0.7,8.8,3.5,269.8,1796.4,1107.3;0.103,0.135,0.268,0.589,0.657,0.864,0.405;-0.264,-0.600;-0.132,-0.677;1
3.8,3.2,13.5,4.5,221.8,1317.2,1724.2;0.097,0.635,0.431,0.755,0.531,0.545,0.816;nan,nan;nan,nan;0
4.0,0.0,16.7,5.3,268.9,1090.5,567.7;0.104,0.009,0.541,0.882,0.655,0.394,0.045;-0.316,-0.529;-0.140,-0.630;1
3.0,0.0,6.2,3.8,157.0,1685.1,591.1;0.071,0.000,0.180,0.639,0.361,0.790,0.061;nan,nan;nan,nan;0
5.2,4.5,12.3,5.2,287.3,1170.9,1385.0;0.144,0.908,0.390,0.868,0.703,0.447,0.590;nan,nan;nan,nan;0
4.1,0.8,12.8,1.0,282.9,1115.6,628.0;0.107,0.169,0.407,0.168,0.692,0.410,0.085;nan,nan;nan,nan;0
4.4,0.1,18.7,3.6,302.7,874.9,609.1;0.119,0.020,0.610,0.600,0.744,0.250,0.073;-0.324,-0.514;-0.140,-0.596;1
3.7,4.2,19.4,3.5,337.2,1814.4,1885.7;0.095,0.842,0.636,0.588,0.835,0.876,0.924;-0.350,-0.488;-0.159,-0.581;1
5.6,1.2,12.4,4.2,308.7,946.7,1790.1;0.158,0.233,0.393,0.698,0.760,0.298,0.860;nan,nan;nan,nan;0
4.4,4.5,15.0,3.0,399.8,651.3,617.3;0.118,0.898,0.484,0.500,1.000,0.101,0.078;-0.314,-0.541;-0.156,-0.612;1
4.8,4.7,14.3,5.5,338.4,1370.9,1585.6;0.131,0.934,0.457,0.917,0.838,0.581,0.724;-0.292,-0.568;-0.142,-0.659;1
4.9,2.4,19.0,5.3,326.4,1212.7,829.1;0.133,0.472,0.622,0.875,0.806,0.475,0.219;nan,nan;nan,nan;0
12.8,0.4,4.8,0.2,44.2,1709.1,660.5;0.406,0.079,0.132,0.033,0.064,0.806,0.107;nan,nan;nan,nan;0
19.7,1.1,2.8,5.9,26.1,1164.2,1847.1;0.645,0.226,0.063,0.976,0.016,0.443,0.898;nan,nan;nan,nan;0
4.7,2.2,12.0,4.0,265.2,564.5,1650.4;0.128,0.443,0.380,0.670,0.645,0.043,0.767;nan,nan;nan,nan;0
3.9,0.1,19.4,3.2,280.5,1012.9,1096.2;0.102,0.021,0.635,0.535,0.686,0.342,0.397;-0.340,-0.492;-0.144,-0.577;1
4.1,0.6,8.6,4.6,190.5,1311.8,1591.8;0.105,0.127,0.262,0.772,0.449,0.541,0.728;nan,nan;nan,nan;0
3.8,4.1,23.3,3.0,389.2,1082.1,534.8;0.097,0.813,0.768,0.508,0.971,0.388,0.023;-0.365,-0.460;-0.165,-0.551;1
4.3,0.7,14.5,1.7,349.8,1989.8,1954.2;0.112,0.133,0.465,0.278,0.868,0.993,0.969;nan,nan;nan,nan;0
29.9,1.6,12.5,1.5,39.6,892.2,1599.7;0.998,0.324,0.398,0.256,0.052,0.261,0.733;nan,nan;nan,nan;0
17.9,4.0,26.1,5.8,391.8,1884.1,1954.3;0.582,0.803,0.865,0.958,0.978,0.923,0.970;nan,nan;nan,nan;0
21.7,1.2,2.0,0.0,34.6,1437.4,1906.6;0.712,0.231,0.034,0.003,0.038,0.625,0.938;nan,nan;nan,nan;0
12.1,3.3,28.8,1.8,354.3,1043.6,1511.8;0.382,0.668,0.958,0.306,0.880,0.362,0.675;nan,nan;nan,nan;0
30.0,5.0,30.0,0.6,47.6,748.7,1410.5;1.000,1.000,1.000,0.105,0.073,0.166,0.607;nan,nan;nan,nan;0
4.7,1.4,29.0,4.8,305.2,1440.2,1806.9;0.129,0.282,0.964,0.796,0.751,0.627,0.871;nan,nan;nan,nan;0
4.6,1.4,14.2,4.6,276.9,1563.6,1035.2;0.123,0.289,0.454,0.774,0.676,0.709,0.357;nan,nan;nan,nan;0
5.4,0.5,27.6,5.2,352.0,768.7,900.0;0.152,0.099,0.918,0.863,0.874,0.179,0.267;nan,nan;nan,nan;0
4.1,1.1,29.6,1.9,366.5,539.1,588.7;0.106,0.220,0.986,0.322,0.912,0.026,0.059;nan,nan;nan,nan;0
3.5,0.3,19.4,1.2,293.3,862.7,788.9;0.087,0.063,0.634,0.201,0.719,0.242,0.193;nan,nan;nan,nan;0
15.4,3.8,2.4,5.9,79.6,1653.8,981.7;0.497,0.757,0.050,0.975,0.157,0.769,0.321;nan,nan;nan,nan;0
27.9,4.5,1.6,0.2,384.8,579.2,564.9;0.926,0.908,0.019,0.034,0.960,0.053,0.043;nan,nan;nan,nan;0
23.4,4.6,29.8,4.2,42.8,1933.0,1017.4;0.774,0.918,0.993,0.696,0.060,0.955,0.345;nan,nan;nan,nan;0
30.0,3.5,30.0,5.9,72.1,652.0,927.6;1.000,0.702,1.000,0.980,0.137,0.101,0.285;nan,nan;nan,nan;0
19.3,3.4,28.7,0.5,357.1,989.0,1704.8;0.633,0.675,0.957,0.087,0.887,0.326,0.803;nan,nan;nan,nan;0
3.8,0.2,23.0,3.3,352.9,1595.7,653.8;0.098,0.039,0.759,0.554,0.876,0.730,0.103;-0.357,-0.465;-0.154,-0.559;1
3.2,1.3,5.2,2.2,168.8,1693.1,1993.8;0.074,0.265,0.146,0.359,0.392,0.795,0.996;nan,nan;nan,nan;0
8.2,3.9,27.3,0.2,60.3,1211.1,556.7;0.247,0.782,0.907,0.029,0.106,0.474,0.038;nan,nan;nan,nan;0
4.0,1.1,22.3,2.4,332.7,563.0,1720.9;0.105,0.219,0.736,0.397,0.823,0.042,0.814;nan,nan;nan,nan;0
3.6,0.9,20.9,0.9,394.6,874.5,816.9;0.090,0.187,0.686,0.154,0.986,0.250,0.211;nan,nan;nan,nan;0
3.0,0.0,8.5,4.2,206.9,777.6,552.5;0.069,0.000,0.260,0.702,0.492,0.185,0.035;-0.279,-0.579;-0.139,-0.679;1
4.3,1.6,14.0,3.2,351.1,1922.2,1377.9;0.113,0.327,0.448,0.536,0.871,0.948,0.585;-0.302,-0.547;-0.145,-0.620;1
29.6,0.1,1.7,5.8,398.7,1703.4,736.1;0.987,0.014,0.024,0.972,0.996,0.802,0.157;nan,nan;nan,nan;0
12.1,1.3,27.1,1.0,26.0,504.8,1142.0;0.383,0.255,0.901,0.163,0.016,0.003,0.428;nan,nan;nan,nan;0
18.5,4.8,14.4,0.5,26.4,1134.5,571.9;0.602,0.950,0.462,0.077,0.017,0.423,0.048;nan,nan;nan,nan;0
4.5,4.4,8.0,3.3,326.4,1249.7,1282.7;0.121,0.880,0.241,0.558,0.806,0.500,0.522;-0.255,-0.620;-0.139,-0.691;1
3.3,1.1,23.3,3.4,299.9,1095.0,1213.9;0.080,0.211,0.770,0.564,0.737,0.397,0.476;-0.372,-0.448;-0.160,-0.550;1
4.4,4.3,21.9,3.7,395.8,1438.8,887.6;0.118,0.868,0.719,0.623,0.989,0.626,0.258;-0.345,-0.492;-0.157,-0.578;1
4.6,1.4,15.6,4.5,314.0,614.4,1985.0;0.125,0.289,0.502,0.745,0.774,0.076,0.990;-0.300,-0.548;-0.138,-0.633;1
4.9,2.7,14.1,3.8,350.9,1096.9,888.4;0.133,0.543,0.452,0.636,0.871,0.398,0.259;-0.290,-0.563;-0.140,-0.637;1
11.3,2.4,5.1,6.0,397.4,1675.0,1622.4;0.354,0.488,0.143,0.998,0.993,0.783,0.748;nan,nan;nan,nan;0
12.1,1.1,30.0,5.5,325.5,1607.2,1970.5;0.384,0.229,1.000,0.924,0.804,0.738,0.980;nan,nan;nan,nan;0
27.2,3.0,22.3,0.3,343.9,921.0,1971.3;0.903,0.593,0.734,0.051,0.852,0.281,0.981;nan,nan;nan,nan;0
25.7,1.7,2.7,5.7,340.1,500.7,1189.1;0.851,0.331,0.060,0.953,0.842,0.000,0.459;nan,nan;nan,nan;0
19.2,0.0,9.2,4.1,390.0,1184.6,1336.9;0.629,0.005,0.282,0.686,0.974,0.456,0.558;nan,nan;nan,nan;0
7.2,0.3,28.0,3.5,43.0,1190.2,768.1;0.215,0.055,0.930,0.584,0.060,0.460,0.179;nan,nan;nan,nan;0
5.2,0.4,11.7,3.3,293.9,1426.2,1975.2;0.144,0.072,0.370,0.552,0.721,0.617,0.983;nan,nan;nan,nan;0
4.1,2.4,22.4,2.6,277.9,1715.1,1206.2;0.108,0.482,0.738,0.433,0.679,0.810,0.471;nan,nan;nan,nan;0
11.6,3.7,19.3,0.1,378.2,1369.2,1368.2;0.365,0.731,0.630,0.012,0.943,0.579,0.579;nan,nan;nan,nan;0
14.2,2.0,4.8,5.8,372.7,796.2,630.1;0.454,0.396,0.131,0.964,0.928,0.197,0.087;nan,nan;nan,nan;0
10.3,0.6,5.2,0.3,139.3,1751.2,1413.0;0.322,0.123,0.146,0.056,0.314,0.834,0.609;nan,nan;nan,nan;0
22.2,3.9,2.6,4.7,48.6,1820.1,1031.5;0.730,0.772,0.054,0.780,0.075,0.880,0.354;nan,nan;nan,nan;0
15.7,4.4,30.0,5.9,164.5,1142.4,1442.5;0.506,0.875,0.999,0.990,0.380,0.428,0.628;nan,nan;nan,nan;0
4.7,2.4,18.0,4.8,337.8,1979.5,794.9;0.128,0.474,0.587,0.792,0.836,0.986,0.197;-0.313,-0.532;-0.141,-0.622;1
29.9,0.6,22.8,0.1,359.3,1963.5,777.1;0.997,0.121,0.753,0.010,0.893,0.976,0.185;nan,nan;nan,nan;0
5.7,0.5,22.3,0.0,20.0,1605.2,810.7;0.162,0.100,0.736,0.000,0.000,0.737,0.207;nan,nan;nan,nan;0
14.7,2.2,1.7,0.8,38.2,904.4,1247.2;0.472,0.449,0.025,0.129,0.048,0.270,0.498;nan,nan;nan,nan;0
11.1,4.8,13.9,4.7,21.8,1315.5,1534.9;0.348,0.957,0.446,0.777,0.005,0.544,0.690;nan,nan;nan,nan;0
10.6,4.0,30.0,5.3,20.0,1299.3,874.3;0.332,0.791,1.000,0.879,0.000,0.533,0.250;nan,nan;nan,nan;0
21.6,1.7,30.0,4.8,316.1,1611.6,749.6;0.710,0.341,1.000,0.794,0.779,0.741,0.166;nan,nan;nan,nan;0
9.6,2.4,4.5,5.9,230.3,1992.2,1402.4;0.295,0.480,0.121,0.990,0.553,0.995,0.602;nan,nan;nan,nan;0
26.4,0.3,29.5,1.0,59.1,628.7,1726.8;0.875,0.061,0.984,0.168,0.103,0.086,0.818;nan,nan;nan,nan;0
22.9,3.4,2.9,0.6,386.8,846.2,1787.7;0.754,0.680,0.067,0.092,0.965,0.231,0.858;nan,nan;nan,nan;0
30.0,2.5,2.6,5.0,44.4,590.4,517.7;0.999,0.504,0.056,0.831,0.064,0.060,0.012;nan,nan;nan,nan;0
10.9,3.4,4.7,0.1,395.0,1472.1,1917.7;0.342,0.683,0.127,0.010,0.987,0.648,0.945;nan,nan;nan,nan;0
9.4,4.0,26.5,0.3,331.8,976.1,1994.5;0.289,0.795,0.878,0.052,0.820,0.317,0.996;nan,nan;nan,nan;0
5.1,0.9,13.1,3.4,348.2,1731.9,1033.2;0.141,0.179,0.416,0.567,0.864,0.821,0.355;nan,nan;nan,nan;0
5.2,1.0,16.2,3.8,319.5,1519.7,1126.4;0.146,0.192,0.523,0.639,0.788,0.680,0.418;nan,nan;nan,nan;0
14.3,4.8,26.0,0.6,224.9,521.1,888.2;0.459,0.952,0.862,0.095,0.539,0.014,0.259;nan,nan;nan,nan;0
17.9,3.6,18.4,6.0,22.9,1373.6,1496.9;0.582,0.717,0.601,0.998,0.008,0.582,0.665;nan,nan;nan,nan;0
9.0,4.8,1.5,5.5,35.2,1669.5,1680.3;0.276,0.963,0.017,0.922,0.040,0.780,0.787;nan,nan;nan,nan;0
24.2,2.5,28.3,5.6,329.6,1603.4,1131.0;0.799,0.504,0.941,0.932,0.815,0.736,0.421;nan,nan;nan,nan;0
27.7,1.8,3.3,5.7,24.9,1271.1,1479.8;0.921,0.362,0.078,0.953,0.013,0.514,0.653;nan,nan;nan,nan;0
29.5,1.9,23.1,5.8,385.4,790.8,1309.9;0.984,0.388,0.761,0.970,0.962,0.194,0.540;nan,nan;nan,nan;0
20.8,4.7,27.3,5.6,47.3,675.0,1090.3;0.682,0.944,0.906,0.929,0.072,0.117,0.394;nan,nan;nan,nan;0
10.4,4.7,19.9,0.0,20.0,1252.8,1820.8;0.324,0.940,0.651,0.000,0.000,0.502,0.881;nan,nan;nan,nan;0
4.6,1.0,21.9,3.0,381.3,762.8,1400.9;0.122,0.195,0.722,0.507,0.951,0.175,0.601;-0.340,-0.490;-0.153,-0.570;1
17.3,0.9,5.3,0.1,392.3,1984.7,860.8;0.563,0.180,0.149,0.009,0.980,0.990,0.241;nan,nan;nan,nan;0
4.4,1.2,6.9,3.7,277.7,1531.2,1143.6;0.116,0.245,0.203,0.617,0.678,0.687,0.429;nan,nan;nan,nan;0
3.9,0.9,24.8,2.8,351.9,984.3,633.0;0.101,0.176,0.820,0.468,0.873,0.323,0.089;nan,nan;nan,nan;0
12.7,4.9,2.8,1.8,374.8,1262.4,526.9;0.403,0.971,0.064,0.295,0.934,0.508,0.018;nan,nan;nan,nan;0
4.3,1.2,11.8,3.7,311.0,856.5,1255.6;0.113,0.248,0.373,0.619,0.766,0.238,0.504;-0.283,-0.572;-0.138,-0.648;1
30.0,2.0,3.4,0.7,326.6,1584.1,1343.3;1.000,0.398,0.082,0.114,0.807,0.723,0.562;nan,nan;nan,nan;0
16.7,0.4,29.7,0.6,181.1,1653.4,1322.1;0.542,0.085,0.989,0.101,0.424,0.769,0.548;nan,nan;nan,nan;0
4.5,2.8,11.3,4.5,324.6,1775.9,744.8;0.122,0.567,0.355,0.751,0.802,0.851,0.163;-0.273,-0.587;-0.139,-0.668;1
13.7,3.6,14.5,5.7,207.2,1893.6,520.1;0.438,0.722,0.464,0.956,0.493,0.929,0.013;nan,nan;nan,nan;0
5.1,0.1,14.1,5.6,363.1,510.1,1216.4;0.143,0.011,0.452,0.941,0.903,0.007,0.478;-0.280,-0.578;-0.137,-0.665;1
3.9,0.4,13.2,3.4,240.1,1951.9,672.4;0.101,0.083,0.421,0.563,0.579,0.968,0.115;nan,nan;nan,nan;0
23.9,4.8,27.0,0.3,180.9,1059.5,1740.7;0.790,0.969,0.898,0.056,0.424,0.373,0.827;nan,nan;nan,nan;0
25.5,4.9,2.3,0.3,220.8,642.9,605.3;0.845,0.971,0.045,0.049,0.529,0.095,0.070;nan,nan;nan,nan;0
8.5,2.0,1.0,0.6,59.9,702.7,1261.1;0.258,0.399,0.001,0.103,0.105,0.135,0.507;nan,nan;nan,nan;0
13.2,3.3,1.0,0.1,213.0,1122.6,1951.6;0.419,0.653,0.000,0.013,0.508,0.415,0.968;nan,nan;nan,nan;0
5.0,1.5,10.4,5.3,359.2,1696.0,1922.1;0.136,0.306,0.324,0.887,0.893,0.797,0.948;-0.259,-0.607;-0.136,-0.690;1
5.0,1.7,19.7,4.0,383.7,651.7,1068.7;0.139,0.342,0.645,0.666,0.957,0.101,0.379;-0.317,-0.523;-0.143,-0.604;1
5.1,0.1,18.7,3.9,368.9,1646.4,787.9;0.143,0.010,0.612,0.650,0.918,0.764,0.192;-0.311,-0.534;-0.140,-0.609;1
4.4,0.1,10.7,3.8,260.4,1339.2,1062.9;0.116,0.022,0.333,0.629,0.633,0.559,0.375;nan,nan;nan,nan;0
19.3,4.0,1.1,5.9,266.4,594.9,537.5;0.632,0.794,0.003,0.982,0.648,0.063,0.025;nan,nan;nan,nan;0
18.6,4.5,29.6,1.8,52.3,1168.4,1591.4;0.609,0.901,0.986,0.299,0.085,0.446,0.728;nan,nan;nan,nan;0
15.6,4.7,13.2,0.0,149.0,1437.0,752.0;0.503,0.945,0.422,0.000,0.340,0.625,0.168;nan,nan;nan,nan;0
30.0,0.4,18.8,0.5,175.6,1868.5,651.4;1.000,0.077,0.612,0.088,0.409,0.912,0.101;nan,nan;nan,nan;0
22.1,3.8,2.6,0.3,176.8,937.8,1979.9;0.726,0.758,0.054,0.047,0.413,0.292,0.987;nan,nan;nan,nan;0
